AQI,TEMP,PM2.5,PM10,SO2,NO2,CO,O3,station,AQI_level,date
93.31721986542532,22.7375,29.916666666666668,51.875,2.625,41.0,479.1666666666667,91.45833333333333,Changping,Moderate,2013-09-21
76.66944674351394,22.7375,24.625,36.666666666666664,2.875,16.166666666666668,370.8333333333333,77.29166666666667,Dingling,Moderate,2013-09-21
133.74102572359712,23.116666666666664,52.625,88.41666666666667,1.6666666666666667,53.083333333333336,1012.5,70.45833333333333,Dongsi,Unhealthy for Sensitive Groups,2013-09-21
113.04226218131681,22.65833333333333,38.666666666666664,71.04166666666667,6.25,46.125,570.8333333333334,69.375,Guanyuan,Unhealthy for Sensitive Groups,2013-09-21
105.34539792922033,22.608333333333334,35.291666666666664,65.70833333333333,3.125,43.041666666666664,758.3333333333334,65.41666666666667,Gucheng,Unhealthy for Sensitive Groups,2013-09-21
101.6467483442532,21.570833333333336,39.791666666666664,78.25,8.375,32.208333333333336,558.3333333333334,79.52083333333333,Huairou,Unhealthy for Sensitive Groups,2013-09-21
136.48600400536793,23.116666666666664,54.166666666666664,96.58333333333333,9.291666666666666,66.16666666666667,929.1666666666666,68.89583333333333,Nongzhanguan,Unhealthy for Sensitive Groups,2013-09-21
112.63113419781727,22.804166666666664,42.25,69.79166666666667,9.5,23.875,758.3333333333334,71.75,Shunyi,Unhealthy for Sensitive Groups,2013-09-21
136.29838061626825,23.116666666666664,51.291666666666664,105.54166666666667,8.625,56.75,1025.0,70.0,Tiantan,Unhealthy for Sensitive Groups,2013-09-21
111.67999200130517,22.65833333333333,38.958333333333336,66.08333333333333,8.687,61.944997916666665,566.6666666666666,60.416666666666664,Wanliu,Unhealthy for Sensitive Groups,2013-09-21
124.12603872725953,23.008333333333336,43.833333333333336,90.08333333333333,10.75,52.291666666666664,1045.8333333333333,74.29166666666667,Wanshouxigong,Unhealthy for Sensitive Groups,2013-09-21
153.89491863978967,20.1375,77.04166666666667,128.08333333333334,11.166666666666666,86.25,1208.3333333333333,4.791666666666667,Aotizhongxin,Unhealthy,2013-09-22
162.15169939970312,20.095833333333335,77.70833333333333,96.0,3.5833333333333335,60.125,1118.75,26.270833333333332,Changping,Unhealthy,2013-09-22
138.48236705127323,20.095833333333335,55.0,55.083333333333336,2.9583333333333335,30.458333333333332,870.8333333333334,24.708333333333332,Dingling,Unhealthy for Sensitive Groups,2013-09-22
148.33182479986323,20.82916666666667,69.79166666666667,103.95833333333333,1.0,87.5,1304.1666666666667,15.5,Dongsi,Unhealthy for Sensitive Groups,2013-09-22
146.24563623020802,20.1375,63.916666666666664,89.20833333333333,5.583333333333333,76.54166666666667,950.0,11.958333333333334,Guanyuan,Unhealthy for Sensitive Groups,2013-09-22
142.3310868533041,20.333333333333332,54.708333333333336,90.83333333333333,5.125,62.458333333333336,1016.6666666666666,20.5,Gucheng,Unhealthy for Sensitive Groups,2013-09-22
167.2214611872146,19.354166666666668,86.91666666666667,114.375,10.791666666666666,44.541666666666664,1595.8333333333333,25.0,Huairou,Unhealthy,2013-09-22
154.77557170348032,20.82916666666667,83.08333333333333,127.08333333333333,12.125,93.16666666666667,1512.5,13.625,Nongzhanguan,Unhealthy,2013-09-22
173.45895740724336,20.595833333333335,100.70833333333333,152.83333333333334,11.458333333333334,36.75,2150.0,14.416666666666666,Shunyi,Unhealthy,2013-09-22
139.3754370672843,20.82916666666667,58.333333333333336,96.33333333333333,5.375,80.16666666666667,1112.5,7.708333333333333,Tiantan,Unhealthy for Sensitive Groups,2013-09-22
157.5157783120026,20.1375,71.625,96.33333333333333,10.0436,85.95226666666667,1041.6666666666667,8.583333333333334,Wanliu,Unhealthy,2013-09-22
139.85453639985,20.229166666666668,55.625,101.29166666666667,9.583333333333334,85.875,1162.5,9.75,Wanshouxigong,Unhealthy for Sensitive Groups,2013-09-22
78.84420414933673,15.495833333333332,38.958333333333336,60.333333333333336,9.708333333333334,40.791666666666664,916.6666666666666,10.583333333333334,Aotizhongxin,Moderate,2013-09-23
61.3350568287489,16.099999999999998,23.083333333333332,33.416666666666664,2.375,43.083333333333336,541.6666666666666,17.25,Changping,Moderate,2013-09-23
50.01335247410085,16.099999999999998,15.0,22.0,1.8333333333333333,7.208333333333333,491.6666666666667,32.708333333333336,Dingling,Moderate,2013-09-23
76.11089773041779,16.400000000000002,37.083333333333336,47.583333333333336,5.541666666666667,43.583333333333336,970.8333333333334,13.865775,Dongsi,Moderate,2013-09-23
73.89058154753752,15.495833333333332,28.291666666666668,44.375,3.7083333333333335,45.791666666666664,541.6666666666666,11.583333333333334,Guanyuan,Moderate,2013-09-23
71.51956237724859,15.504166666666668,23.833333333333332,38.125,2.9166666666666665,36.958333333333336,733.3333333333334,17.791666666666668,Gucheng,Moderate,2013-09-23
67.23356469302855,15.616666666666667,22.458333333333332,40.666666666666664,1.625,20.708333333333332,629.1666666666666,21.208333333333332,Huairou,Moderate,2013-09-23
73.92810708252449,16.400000000000002,37.666666666666664,55.125,5.5,50.833333333333336,943.75,12.958333333333334,Nongzhanguan,Moderate,2013-09-23
66.39286755752863,15.762500000000001,30.208333333333332,40.166666666666664,2.5,23.125,983.3333333333334,11.375,Shunyi,Moderate,2013-09-23
67.83238769252524,16.400000000000002,22.208333333333332,45.25,4.666666666666667,44.708333333333336,795.8333333333334,11.791666666666666,Tiantan,Moderate,2013-09-23
76.25389245356435,15.495833333333332,34.041666666666664,51.166666666666664,7.961099999999999,43.609141666666666,754.1666666666666,12.166666666666666,Wanliu,Moderate,2013-09-23
71.52290285336393,16.083333333333332,24.5,42.791666666666664,8.0,42.541666666666664,704.1666666666666,13.541666666666666,Wanshouxigong,Moderate,2013-09-23
42.31028784506967,15.012500000000001,10.458333333333334,24.375,7.291666666666667,39.875,408.3333333333333,20.541666666666668,Aotizhongxin,Good,2013-09-24
30.246362895549776,16.208333333333332,6.333333333333333,16.208333333333332,3.5833333333333335,41.041666666666664,254.16666666666666,31.708333333333332,Changping,Good,2013-09-24
25.868055555555557,16.208333333333332,5.083333333333333,12.333333333333334,6.083333333333333,9.291666666666666,262.5,41.083333333333336,Dingling,Good,2013-09-24
50.95924115734627,14.483333333333334,14.083333333333334,27.291666666666668,5.125,38.875,587.5,24.166666666666668,Dongsi,Moderate,2013-09-24
46.29506920907718,15.012500000000001,12.375,28.75,3.4583333333333335,41.5,254.16666666666666,19.791666666666668,Guanyuan,Good,2013-09-24
39.461633630250226,16.354166666666668,9.375,26.416666666666668,4.875,32.208333333333336,412.5,33.666666666666664,Gucheng,Good,2013-09-24
31.128847520397628,13.887500000000001,6.416666666666667,20.458333333333332,1.125,21.083333333333332,291.6666666666667,31.166666666666668,Huairou,Good,2013-09-24
41.223845509202604,14.483333333333334,10.041666666666666,22.541666666666668,6.166666666666667,48.0,425.0,23.458333333333332,Nongzhanguan,Good,2013-09-24
41.35523631643088,14.133333333333333,9.458333333333334,27.375,1.625,20.75,408.3333333333333,25.791666666666668,Shunyi,Good,2013-09-24
52.65263217724006,14.483333333333334,9.958333333333334,54.125,5.6875,46.645833333333336,725.0,19.125,Tiantan,Moderate,2013-09-24
56.297743168451326,15.012500000000001,12.458333333333334,41.291666666666664,7.1757,44.327691666666674,379.1666666666667,19.770833333333332,Wanliu,Moderate,2013-09-24
49.98587103214087,15.283333333333333,11.083333333333334,38.791666666666664,7.625,31.833333333333332,427.0833333333333,26.416666666666668,Wanshouxigong,Good,2013-09-24
48.51744450526488,15.6625,11.625,41.916666666666664,6.125,50.041666666666664,358.3333333333333,27.166666666666668,Aotizhongxin,Good,2013-09-25
43.712473650037204,17.479166666666668,10.458333333333334,33.75,7.375,39.583333333333336,312.5,38.458333333333336,Changping,Good,2013-09-25
32.9739758698092,17.479166666666668,6.166666666666667,20.916666666666668,5.833333333333333,13.875,295.8333333333333,40.375,Dingling,Good,2013-09-25
46.15941288600595,16.366666666666667,11.0,33.375,4.125,43.916666666666664,625.0,34.458333333333336,Dongsi,Good,2013-09-25
50.43522029622225,15.6625,12.75,38.75,1.6666666666666667,47.833333333333336,233.33333333333334,31.791666666666668,Guanyuan,Moderate,2013-09-25
56.194805409844754,16.720833333333335,14.583333333333334,53.0,6.333333333333333,45.25,466.6666666666667,34.708333333333336,Gucheng,Moderate,2013-09-25
56.7246704575197,14.854166666666666,14.041666666666666,55.25,5.333333333333333,41.041666666666664,408.3333333333333,27.708333333333332,Huairou,Moderate,2013-09-25
45.780308206279265,16.366666666666667,10.75,33.458333333333336,6.25,53.166666666666664,462.5,35.666666666666664,Nongzhanguan,Good,2013-09-25
44.62629796282238,15.995833333333332,10.875,40.916666666666664,2.5833333333333335,29.083333333333332,345.8333333333333,33.625,Shunyi,Good,2013-09-25
55.239979371685386,16.366666666666667,13.541666666666666,50.25,3.2916666666666665,44.166666666666664,695.8333333333334,33.5,Tiantan,Moderate,2013-09-25
63.69132061937654,15.6625,17.166666666666668,53.0,6.4617,62.851739583333334,458.3333333333333,25.166666666666668,Wanliu,Moderate,2013-09-25
53.976713065321796,15.995833333333332,11.916666666666666,51.041666666666664,5.041666666666667,41.583333333333336,500.0,32.333333333333336,Wanshouxigong,Moderate,2013-09-25
113.36683605712004,16.1375,42.5,94.33333333333333,16.0,73.125,758.3333333333334,23.958333333333332,Aotizhongxin,Unhealthy for Sensitive Groups,2013-09-26
98.86512651529796,16.375,35.5,73.83333333333333,7.7971,47.690729166666664,616.6666666666666,41.54765,Changping,Moderate,2013-09-26
75.56459083865904,16.375,24.791666666666668,47.25,7.291666666666667,36.291666666666664,650.0,33.791666666666664,Dingling,Moderate,2013-09-26
119.0409027716433,16.337500000000002,46.208333333333336,88.25,16.083333333333332,76.91666666666667,1004.1666666666666,32.875,Dongsi,Unhealthy for Sensitive Groups,2013-09-26
112.78427043866849,16.1375,40.958333333333336,88.125,8.458333333333334,64.66666666666667,670.8333333333334,31.166666666666668,Guanyuan,Unhealthy for Sensitive Groups,2013-09-26
107.84164439073915,16.375,41.75,98.95833333333333,7.083333333333333,69.5,875.0,27.458333333333332,Gucheng,Unhealthy for Sensitive Groups,2013-09-26
99.47843072023333,14.829166666666666,37.291666666666664,81.79166666666667,13.041666666666666,43.791666666666664,945.8333333333334,39.833333333333336,Huairou,Moderate,2013-09-26
118.83511849638954,16.337500000000002,45.416666666666664,85.79166666666667,17.791666666666668,87.16666666666667,1045.8333333333333,27.0,Nongzhanguan,Unhealthy for Sensitive Groups,2013-09-26
111.33688451752305,16.341666666666665,47.5,91.125,16.291666666666668,34.458333333333336,1295.8333333333333,39.625,Shunyi,Unhealthy for Sensitive Groups,2013-09-26
113.27524647703176,16.337500000000002,41.333333333333336,94.29166666666667,9.083333333333334,64.58333333333333,983.3333333333334,31.0,Tiantan,Unhealthy for Sensitive Groups,2013-09-26
120.58804825914753,16.1375,46.041666666666664,92.16666666666667,11.4835,85.24227083333334,779.1666666666666,23.916666666666668,Wanliu,Unhealthy for Sensitive Groups,2013-09-26
96.83048980324521,16.729166666666668,19.3125,115.16666666666667,13.416666666666666,69.04166666666667,950.0,31.541666666666668,Wanshouxigong,Moderate,2013-09-26
222.74643705249784,16.587500000000002,159.70833333333334,210.83333333333334,33.5625,101.27083333333333,1662.5,51.166666666666664,Aotizhongxin,Very Unhealthy,2013-09-27
199.1927396310958,17.2375,128.0,159.27083333333334,13.998433333333333,66.132625,1345.8333333333333,78.51929166666666,Changping,Unhealthy,2013-09-27
182.04140370652726,17.2375,109.04166666666667,135.70833333333334,9.75,47.862581676136365,1170.8333333333333,73.79166666666667,Dingling,Unhealthy,2013-09-27
234.0208806958548,16.804166666666667,176.0,217.0,34.13141666666667,106.5625,2066.6666666666665,67.8125,Dongsi,Very Unhealthy,2013-09-27
220.7579402373923,16.587500000000002,157.33333333333334,214.20833333333334,23.291666666666668,93.0146342147436,1625.0,62.583333333333336,Guanyuan,Very Unhealthy,2013-09-27
198.18361631665053,16.979166666666668,131.75,190.41666666666666,15.083333333333334,91.02083333333333,1508.3333333333333,50.083333333333336,Gucheng,Unhealthy,2013-09-27
206.6739916633993,15.666666666666666,136.3125,181.95833333333334,16.1875,48.625,1479.1666666666667,89.39583333333333,Huairou,Very Unhealthy,2013-09-27
236.79553818128701,16.804166666666667,180.08333333333334,220.625,28.916666666666668,114.72916666666667,2012.5,60.604166666666664,Nongzhanguan,Very Unhealthy,2013-09-27
226.3039749443859,16.8,161.375,204.75,18.083333333333332,38.458333333333336,1770.8333333333333,75.20833333333333,Shunyi,Very Unhealthy,2013-09-27
228.5503829699035,16.804166666666667,168.77083333333334,233.79166666666666,18.333333333333332,90.22916666666667,1937.5,55.0625,Tiantan,Very Unhealthy,2013-09-27
215.8332320520648,16.587500000000002,149.83333333333334,201.85416666666666,21.0511,114.24191666666667,1495.8333333333333,41.875,Wanliu,Very Unhealthy,2013-09-27
140.20664983164983,17.183333333333334,14.354166666666666,233.95833333333334,27.416666666666668,98.4375,2120.8333333333335,60.5,Wanshouxigong,Unhealthy for Sensitive Groups,2013-09-27
280.82202340395617,15.583333333333334,230.79166666666666,260.5833333333333,22.415233333333333,85.83461249999999,1379.1666666666667,47.77498333333333,Aotizhongxin,Very Unhealthy,2013-09-28
272.84684684684686,16.041666666666668,223.0,254.45833333333334,11.2547,62.53219583333333,1626.0416666666667,64.22678333333333,Changping,Very Unhealthy,2013-09-28
263.92792792792795,16.041666666666668,214.0,237.54166666666666,7.9402,36.9479,1589.5833333333333,66.538825,Dingling,Very Unhealthy,2013-09-28
278.8302582294179,16.420833333333334,229.33333333333334,244.75,24.367633333333334,80.43730833333333,1525.0,67.08971666666666,Dongsi,Very Unhealthy,2013-09-28
282.73611111111114,15.583333333333334,232.5625,264.3125,15.082633333333334,79.01425,1345.8333333333333,54.69495833333334,Guanyuan,Very Unhealthy,2013-09-28
294.9939624498448,15.708333333333334,245.125,284.0,9.291233333333333,105.6848,1695.8333333333333,28.104,Gucheng,Very Unhealthy,2013-09-28
268.9035285285285,15.291666666666666,219.02083333333334,253.54166666666666,10.208033333333333,47.561325000000004,1541.6666666666667,61.12381666666667,Huairou,Very Unhealthy,2013-09-28
281.4741085623439,16.420833333333334,231.83333333333334,236.625,22.409499999999998,90.72172083333334,1437.5,55.298849999999995,Nongzhanguan,Very Unhealthy,2013-09-28
265.24924924924926,16.383333333333333,215.33333333333334,231.625,14.850700000000002,39.82816666666667,1604.1666666666667,55.16954166666667,Shunyi,Very Unhealthy,2013-09-28
275.09722222222223,16.420833333333334,225.27083333333334,241.16666666666666,11.553266666666666,60.86022500000001,1397.9166666666667,49.160358333333335,Tiantan,Very Unhealthy,2013-09-28
294.9418920721442,15.583333333333334,245.33333333333334,283.6041666666667,15.5057,101.70904166666666,1581.25,37.18349583333333,Wanliu,Very Unhealthy,2013-09-28
162.39162457912457,15.933333333333332,20.791666666666668,278.2708333333333,16.047166666666666,80.87791666666666,1597.9166666666667,55.50683333333333,Wanshouxigong,Unhealthy,2013-09-28
264.3012605620382,16.954166666666666,214.1875,230.83333333333334,19.333333333333332,97.58333333333333,1445.8333333333333,12.708333333333334,Aotizhongxin,Very Unhealthy,2013-09-29
263.1433933933934,17.270833333333332,213.20833333333334,206.0,10.856566666666666,83.46015833333333,1509.375,17.76715833333333,Changping,Very Unhealthy,2013-09-29
250.1356556767516,17.270833333333332,199.58333333333334,169.5,5.041666666666667,35.78918300189394,1283.3333333333333,35.916666666666664,Dingling,Very Unhealthy,2013-09-29
277.4079280360793,17.787499999999998,227.79166666666666,191.125,20.041666666666668,86.75,1662.5,39.416666666666664,Dongsi,Very Unhealthy,2013-09-29
259.0086336336336,16.954166666666666,208.77083333333334,213.625,11.083333333333334,81.5,1470.8333333333333,25.875,Guanyuan,Very Unhealthy,2013-09-29
255.70996770251404,17.087500000000002,203.95833333333334,193.58333333333334,10.666666666666666,79.625,1787.5,24.416666666666668,Gucheng,Very Unhealthy,2013-09-29
251.7057057057057,16.408333333333335,201.66666666666666,211.58333333333334,4.666666666666667,49.083333333333336,1366.6666666666667,29.833333333333332,Huairou,Very Unhealthy,2013-09-29
266.82496962749065,17.787499999999998,217.0,195.04166666666666,19.375,99.75,1591.6666666666667,24.0,Nongzhanguan,Very Unhealthy,2013-09-29
249.39339339339338,17.479166666666668,199.33333333333334,207.08333333333334,5.875,44.25,1429.1666666666667,17.979166666666668,Shunyi,Very Unhealthy,2013-09-29
255.02712907849892,17.787499999999998,204.95833333333334,221.47916666666666,21.083333333333332,96.375,1920.8333333333333,17.708333333333332,Tiantan,Very Unhealthy,2013-09-29
275.42459190883557,16.954166666666666,225.64583333333334,221.02083333333334,14.2324,98.84339583333333,1583.3333333333333,16.208333333333332,Wanliu,Very Unhealthy,2013-09-29
198.15169827841063,17.679166666666667,108.875,225.58333333333334,18.125,95.29166666666667,1841.6666666666667,26.958333333333332,Wanshouxigong,Unhealthy,2013-09-29
211.41149289436962,18.3,153.54166666666666,163.875,28.4375,91.66666666666667,1479.1666666666667,14.083333333333334,Aotizhongxin,Very Unhealthy,2013-09-30
194.14906713879316,18.662499999999998,136.29166666666666,114.375,11.086566666666668,57.068466666666666,1458.3333333333333,14.894416666666666,Changping,Unhealthy,2013-09-30
186.88514279438937,18.662499999999998,122.75946969696969,110.21780303030302,10.005948148148148,45.64397962962963,1375.0,23.7143740942029,Dingling,Unhealthy,2013-09-30
205.38922194059182,18.958333333333332,145.70833333333334,118.41666666666667,32.024366666666666,79.95833333333333,1779.1666666666667,29.875,Dongsi,Very Unhealthy,2013-09-30
214.57516565564512,18.3,160.64583333333334,155.08333333333334,17.666666666666668,75.29166666666667,1595.8333333333333,15.75,Guanyuan,Very Unhealthy,2013-09-30
248.55724674741597,18.329166666666666,198.08333333333334,181.875,12.375,80.29166666666667,2058.3333333333335,18.541666666666668,Gucheng,Very Unhealthy,2013-09-30
181.35745703553923,18.3125,112.66666666666667,111.75,9.839233333333334,47.37142708333334,1264.5833333333333,24.255516666666665,Huairou,Unhealthy,2013-09-30
198.40182490182488,18.958333333333332,132.75,122.33333333333333,28.854166666666668,88.58333333333333,1508.3333333333333,22.708333333333332,Nongzhanguan,Unhealthy,2013-09-30
173.9816436510007,19.320833333333333,99.70833333333333,115.875,13.7797,37.973525,1247.9166666666667,23.333333333333332,Shunyi,Unhealthy,2013-09-30
192.52166655591313,18.958333333333332,126.66666666666667,129.75,18.604166666666668,66.5625,1531.25,23.833333333333332,Tiantan,Unhealthy,2013-09-30
246.922371264837,18.3,196.75,182.45833333333334,22.5505,100.24627916666667,1850.0,7.833333333333333,Wanliu,Very Unhealthy,2013-09-30
203.96940908242277,18.204166666666666,147.70833333333334,159.5,18.628600000000002,82.28258749999999,1671.5517241379312,20.069119270833333,Wanshouxigong,Very Unhealthy,2013-09-30
128.41113695575933,17.441666666666666,75.70833333333333,85.58333333333333,9.875,61.041666666666664,1029.1666666666667,17.5703375,Aotizhongxin,Unhealthy for Sensitive Groups,2013-10-01
113.04497748438321,18.129166666666666,65.54166666666667,58.541666666666664,4.0472,33.055841666666666,876.1904761904761,34.499987499999996,Changping,Unhealthy for Sensitive Groups,2013-10-01
165.5571608040201,18.129166666666666,84.875,84.875,9.285546666666667,32.20159333333333,1500.0,49.669141304347825,Dingling,Unhealthy,2013-10-01
131.84538671314388,17.8625,76.41666666666667,75.58333333333333,8.166666666666666,56.5,1264.5833333333333,25.941708333333334,Dongsi,Unhealthy for Sensitive Groups,2013-10-01
137.32161028347062,17.441666666666666,84.04166666666667,81.54166666666667,5.541666666666667,49.125,1110.4166666666667,21.647783333333333,Guanyuan,Unhealthy for Sensitive Groups,2013-10-01
173.97835457986147,17.962500000000002,112.70833333333333,86.25,2.9583333333333335,55.458333333333336,1354.1666666666667,18.449075,Gucheng,Unhealthy,2013-10-01
108.46398891498914,17.208333333333332,51.041666666666664,53.791666666666664,1.5416666666666667,31.375,720.8333333333334,28.668991666666667,Huairou,Unhealthy for Sensitive Groups,2013-10-01
126.92794192350232,17.8625,74.08333333333333,76.0,5.416666666666667,61.75,1185.4166666666667,21.962941666666666,Nongzhanguan,Unhealthy for Sensitive Groups,2013-10-01
102.65045175414298,18.004166666666666,45.708333333333336,53.916666666666664,1.625,24.083333333333332,716.6666666666666,30.163433333333334,Shunyi,Unhealthy for Sensitive Groups,2013-10-01
123.60068022223011,17.8625,76.95833333333333,81.375,3.625,53.916666666666664,1300.0,19.552966666666666,Tiantan,Unhealthy for Sensitive Groups,2013-10-01
156.59574236184804,17.441666666666666,101.04166666666667,75.375,13.567599999999999,67.3127375,1239.5833333333333,15.940975,Wanliu,Unhealthy,2013-10-01
133.91390443595506,18.204166666666666,79.91666666666667,93.625,3.296483333333333,59.536570833333336,1332.6149425287356,25.585322395833334,Wanshouxigong,Unhealthy for Sensitive Groups,2013-10-01
53.608736720613614,17.183333333333334,15.541666666666666,30.041666666666668,5.875,38.958333333333336,304.1666666666667,40.166666666666664,Aotizhongxin,Moderate,2013-10-02
48.52838302402904,17.275000000000002,12.25,23.520833333333332,4.279066666666666,32.3851,438.1912442396313,44.47136666666666,Changping,Good,2013-10-02
65.01092329454704,17.275000000000002,19.76136363636364,20.178030303030308,2.630605185185185,20.714227037037034,1500.0,58.45795543478261,Dingling,Moderate,2013-10-02
65.31066064240026,17.7,20.041666666666668,21.1875,6.083333333333333,31.0,416.6666666666667,44.958333333333336,Dongsi,Moderate,2013-10-02
60.31093961635124,17.183333333333334,17.708333333333332,25.541666666666668,4.75,36.625,241.66666666666666,42.041666666666664,Guanyuan,Moderate,2013-10-02
57.37716927042354,17.554166666666667,16.541666666666668,32.0,3.2916666666666665,34.416666666666664,454.1666666666667,45.083333333333336,Gucheng,Moderate,2013-10-02
62.493199546259014,15.225,18.25,38.958333333333336,1.9166666666666667,35.083333333333336,470.8333333333333,28.458333333333332,Huairou,Moderate,2013-10-02
55.936698074700324,17.7,15.416666666666666,24.208333333333332,4.208333333333333,43.041666666666664,425.0,40.833333333333336,Nongzhanguan,Moderate,2013-10-02
52.99631971049797,15.645833333333334,14.416666666666666,36.75,1.5833333333333333,27.291666666666668,443.75,28.746191666666665,Shunyi,Moderate,2013-10-02
57.01325108472144,17.7,15.5,32.458333333333336,4.666666666666667,40.666666666666664,475.0,39.583333333333336,Tiantan,Moderate,2013-10-02
62.39904572736517,17.183333333333334,18.666666666666668,33.083333333333336,12.875,49.54573333333334,420.8333333333333,35.166666666666664,Wanliu,Moderate,2013-10-02
60.1240585678627,17.270833333333332,17.25,37.25,7.666666666666667,37.25,462.5,44.25,Wanshouxigong,Moderate,2013-10-02
133.500296442952,15.379166666666668,57.291666666666664,91.70833333333333,24.208333333333332,62.541666666666664,1166.6666666666667,28.833333333333332,Aotizhongxin,Unhealthy for Sensitive Groups,2013-10-03
117.66283381250923,15.525,54.458333333333336,77.375,17.022966666666665,48.27885833333334,1524.5071684587813,42.42423333333333,Changping,Unhealthy for Sensitive Groups,2013-10-03
108.06413815983974,15.525,49.375,49.375,13.85505,35.37575625,1500.0,40.457025,Dingling,Unhealthy for Sensitive Groups,2013-10-03
146.54244134143374,15.470833333333333,68.41666666666667,84.91666666666667,23.941033333333333,56.833333333333336,1520.8333333333333,39.5,Dongsi,Unhealthy for Sensitive Groups,2013-10-03
137.161860160377,15.379166666666668,64.66666666666667,104.33333333333333,19.145833333333332,57.166666666666664,1225.0,38.125,Guanyuan,Unhealthy for Sensitive Groups,2013-10-03
143.79549496604236,15.458333333333334,80.58333333333333,118.125,17.208333333333332,77.91666666666667,1825.0,30.25,Gucheng,Unhealthy for Sensitive Groups,2013-10-03
106.32209221836159,14.654166666666667,41.083333333333336,75.04166666666667,13.25,33.458333333333336,950.0,35.541666666666664,Huairou,Unhealthy for Sensitive Groups,2013-10-03
134.11576557289084,15.470833333333333,57.583333333333336,85.375,22.9375,62.75,1272.9166666666667,34.416666666666664,Nongzhanguan,Unhealthy for Sensitive Groups,2013-10-03
103.63937622187315,15.3125,37.583333333333336,69.95833333333333,14.625,25.916666666666668,1045.8333333333333,39.041666666666664,Shunyi,Unhealthy for Sensitive Groups,2013-10-03
141.32646175237468,15.470833333333333,64.58333333333333,102.91666666666667,18.25,60.416666666666664,1423.6848958333333,37.125,Tiantan,Unhealthy for Sensitive Groups,2013-10-03
141.24212942542096,15.379166666666668,70.125,100.70833333333333,27.6875,76.63250208333334,1395.8333333333333,27.958333333333332,Wanliu,Unhealthy for Sensitive Groups,2013-10-03
138.64472990715808,16.204166666666666,63.25,126.29166666666667,23.125,63.583333333333336,1533.3333333333333,39.083333333333336,Wanshouxigong,Unhealthy for Sensitive Groups,2013-10-03
199.24887308344296,17.2375,132.79166666666666,167.875,35.75,91.0,2100.0,31.166666666666668,Aotizhongxin,Unhealthy,2013-10-04
182.83861153284923,17.316666666666666,118.125,139.79166666666666,17.085133333333335,56.82339166666667,1733.611111111111,45.31025833333334,Changping,Unhealthy,2013-10-04
155.1393431579407,17.316666666666666,96.16666666666667,96.16666666666667,14.9749,39.041216666666664,1500.0,44.5893,Dingling,Unhealthy,2013-10-04
195.6535961904929,16.391666666666666,133.125,154.875,37.68526666666667,78.02083333333333,2493.75,51.791666666666664,Dongsi,Unhealthy,2013-10-04
196.8123353802698,17.2375,131.41666666666666,158.79166666666666,26.75,74.66666666666667,2004.1666666666667,47.5,Guanyuan,Unhealthy,2013-10-04
184.93139408788772,17.15,120.33333333333333,148.875,13.791666666666666,73.16666666666667,1862.5,41.0,Gucheng,Unhealthy,2013-10-04
182.0441392325371,16.595833333333335,120.75,158.45833333333334,15.416666666666666,35.5,1714.5833333333333,44.707483333333336,Huairou,Unhealthy,2013-10-04
201.8756257762614,16.391666666666666,135.83333333333334,159.70833333333334,31.270833333333332,86.89583333333333,2193.75,39.791666666666664,Nongzhanguan,Very Unhealthy,2013-10-04
198.24760829682066,16.641666666666666,134.29166666666666,175.20833333333334,15.708333333333334,36.666666666666664,2108.3333333333335,42.083333333333336,Shunyi,Unhealthy,2013-10-04
199.45434741258035,16.391666666666666,133.54166666666666,168.20833333333334,22.666666666666668,71.29166666666667,2232.2005208333335,38.4375,Tiantan,Unhealthy,2013-10-04
201.56661318046955,17.2375,134.66666666666666,146.54166666666666,34.1875,89.69899166666666,2031.25,31.683616666666666,Wanliu,Very Unhealthy,2013-10-04
197.9210611890871,16.783333333333335,131.22916666666666,185.47916666666666,27.208333333333332,80.70833333333333,2483.3333333333335,44.25,Wanshouxigong,Unhealthy,2013-10-04
299.9617693924417,17.258333333333333,249.875,294.9583333333333,29.333333333333332,110.41666666666667,2266.6666666666665,32.083333333333336,Aotizhongxin,Very Unhealthy,2013-10-05
271.3603603603604,17.791666666666668,221.5,264.2708333333333,13.2425,54.894175,1961.8055555555557,46.62705,Changping,Very Unhealthy,2013-10-05
262.8956456456457,17.791666666666668,212.95833333333334,250.41666666666666,13.7659,35.85906666666667,1500.0,32.281725,Dingling,Very Unhealthy,2013-10-05
305.99638143545707,17.141666666666666,257.625,292.5,31.048083333333334,108.3125,2537.5,65.5,Dongsi,Hazardous,2013-10-05
298.1828078078078,17.258333333333333,247.77083333333334,295.5208333333333,19.208333333333332,104.30630088141027,2483.3333333333335,39.875,Guanyuan,Very Unhealthy,2013-10-05
299.414938047291,17.208333333333332,249.625,283.0416666666667,11.875,93.58333333333333,2533.401268115942,40.541666666666664,Gucheng,Very Unhealthy,2013-10-05
265.786036036036,16.929166666666667,215.875,254.04166666666666,11.375,27.166666666666668,2220.8333333333335,44.708333333333336,Huairou,Very Unhealthy,2013-10-05
302.52797605528696,17.141666666666666,253.20833333333334,275.6666666666667,23.395833333333332,89.29166666666667,2383.3333333333335,46.708333333333336,Nongzhanguan,Hazardous,2013-10-05
283.4174174174174,17.516666666666666,233.66666666666666,258.0416666666667,12.25,40.208333333333336,2102.0833333333335,36.615725,Shunyi,Very Unhealthy,2013-10-05
